Nombre,school_id,Latitud,Longitud,Direccion,modality_labels,modality_ids,program_ids,program_labels,department,municipality,dep_id,mun_id
CENTRO ESCOLAR ALEMAN NICARGUENSE,2747,12.09100000,-86.32720000,KM 105 CARRETERA SUR 800 MTS PARA ADENTRO.,"SECUNDARIA REGULAR,PREESCOLAR FORMAL,PRIMARIA REGULAR","5,2,3","3,2","SECUNDARIA,PRIMARIA",Managua,Managua,6,59
CENTRO DE EDUCACION INTEGRAL DE MANAGUA,2748,12.14490000,-86.29710000,IGLESIA LAS PALMAS 4½ C ABAJO.,"PRIMARIA REGULAR,SECUNDARIA REGULAR,SECUNDARIA POR ENCUENTRO","3,5,13","2,3,3","PRIMARIA,SECUNDARIA,SECUNDARIA",Managua,Managua,6,59
INSTITUTO CATOLICO JUAN PABLO II,2749,12.14690000,-86.31000000,HOSPITAL LENIN FONSECA 1 C AL SUR.,"PREESCOLAR FORMAL,SECUNDARIA REGULAR,PRIMARIA REGULAR","2,5,3","3,2","SECUNDARIA,PRIMARIA",Managua,Managua,6,59
CENTRO EDUCATIVO GUARDABARRANCO,2750,12.14710000,-86.29530000,ESTATUA MONSEÑOR LEZCANO 3 CUADRA ARRIBA 3 CUADRA AL SUR.,"PRIMARIA REGULAR,SECUNDARIA REGULAR,PREESCOLAR FORMAL MULTINIVEL","3,5,11","2,3","PRIMARIA,SECUNDARIA",Managua,Managua,6,59
PREESCOLAR LA SONRISA DE LOS NIÑOS,2751,12.12570000,-86.31650000,DEL 7 SUR 4 CUADRAS ABAJO 2 CUADRA AL LAGO.,"PRIMARIA REGULAR,PREESCOLAR COMUNITARIO,Primaria Comunitaria JYA","3,1,65","2,2","PRIMARIA,PRIMARIA",Managua,Managua,6,59
COLEGIO S.O.S HERMAN GMEINER,2752,12.13740000,-86.30290000,DE LA EMBAJADA AMERICANA 2 CUADRAS AL OESTE.,"PREESCOLAR FORMAL,SECUNDARIA REGULAR,PRIMARIA REGULAR","2,5,3","3,2","SECUNDARIA,PRIMARIA",Managua,Managua,6,59
MADRE DEL DIVINO PASTOR,2753,12.12960000,-86.29590000,COSTADO NORTE DEL CENTRO CIVICO.,"PRIMARIA REGULAR,SECUNDARIA REGULAR,PREESCOLAR FORMAL","3,5,2","2,3","PRIMARIA,SECUNDARIA",Managua,Managua,6,59
ACADEMIA DE SANTA MARIA,2754,12.08880000,-86.33180000,KM 10 1/2 C. SUR 1500 MTS SUR OESTE.,"SECUNDARIA REGULAR,PRIMARIA REGULAR,PREESCOLAR FORMAL MULTINIVEL","5,3,11","3,2","SECUNDARIA,PRIMARIA",Managua,Managua,6,59
JAIME TORREZ BODET,2755,12.13353700,-86.28470600,ROTONDA EL GUEGÜENSE 2 AL OESTE 1C. AL SUR.,"PREESCOLAR COMUNITARIO,PRIMARIA REGULAR,SECUNDARIA REGULAR,PREESCOLAR FORMAL","1,3,5,2","2,3","PRIMARIA,SECUNDARIA",Managua,Managua,6,59
ESCUELA REPUBLICA DE NICARAGUA,2756,12.13336600,-86.29468900,DONDE FUE LA ANUNCIATURA 2½ CUADRA AL LAGO.,"EBA,Primaria Comunitaria JYA,PREESCOLAR FORMAL,PRIMARIA REGULAR","102,65,2,3","2,2","PRIMARIA,PRIMARIA",Managua,Managua,6,59
ESCUELA NORMAL MARIA MAZARELLO,2757,12.14092300,-86.29120800,DE COPASA 2 ½ CUADRA AL SUR.,"SECUNDARIA REGULAR,PREESCOLAR FORMAL,PRIMARIA REGULAR,CURSOS PROFES. MEP EN SERVICIO SABATINO,ALFABETIZACION,CURSOS REGULARES-MEP PLAN NACIONAL","5,2,3,57,63,53","3,2,7","SECUNDARIA,PRIMARIA,ALFABETIZACION",Managua,Managua,6,59
ESCUELA PARROQUIAL HERMANO PEDRO BETANC,2758,12.13980000,-86.28090000,BOLONIA CONTIGUO A IGLESIA SAN FRANCISCO.,"PRIMARIA REGULAR,SECUNDARIA REGULAR,PREESCOLAR FORMAL","3,5,2","2,3","PRIMARIA,SECUNDARIA",Managua,Managua,6,59
ESCUELA CASA NAZARETH,2759,12.14230000,-86.28340000,DE TICA BUS 3C AL SUR ½ ABAJO.,"PRIMARIA REGULAR,PREESCOLAR FORMAL","3,2",2,PRIMARIA,Managua,Managua,6,59
CENTRO ESCOLAR REPUBLICA DE ALEMANIA,2760,12.15016300,-86.26868700,DEL NOVILLO 2 CUADRAS AL SUR.,"ALFABETIZACION,PRIMARIA REGULAR,EBA,Primaria Comunitaria JYA,PREESCOLAR FORMAL,PRIMARIA EXTRAEDAD","63,3,102,65,2,4","7,2,2,2","ALFABETIZACION,PRIMARIA,PRIMARIA,PRIMARIA",Managua,Managua,6,59
COLEGIO BAUTISTA,2761,12.14770000,-86.26730000,TEATRO AGUERRI 2C. AL LAGO.,"SECUNDARIA REGULAR,PREESCOLAR FORMAL,PRIMARIA REGULAR","5,2,3","3,2","SECUNDARIA,PRIMARIA",Managua,Managua,6,59
INSTITUTO LOYOLA,2762,12.15330000,-86.26660000,CONTIGUO A LA IGLESIA SANTO DOMINGO.,"PRIMARIA REGULAR,SECUNDARIA REGULAR,PREESCOLAR FORMAL","3,5,2","2,3","PRIMARIA,SECUNDARIA",Managua,Managua,6,59
CENTRO ESCOLAR TRIANA,2763,12.14110000,-86.29150000,FRENTE ESCUELA MARIA MAZZARELLO.,"PRIMARIA REGULAR,PREESCOLAR FORMAL","3,2",2,PRIMARIA,Managua,Managua,6,59
FERNANDO GORDILLO CERVANTES,2764,12.12943500,-86.29951900,ZUMEN 3C. AL LAGO 2C. ABAJO.,"PREESCOLAR FORMAL MULTINIVEL,SECUNDARIA REGULAR,PREESCOLAR FORMAL,PRIMARIA REGULAR,PRIMARIA EXTRAEDAD","11,5,2,3,4","3,2,2","SECUNDARIA,PRIMARIA,PRIMARIA",Managua,Managua,6,59
CENTRO DE ESTUDIOS KAREN JOLLEY,2765,12.13980000,-86.29170000,DE LA RACACHACA 2 AL SUR.,"PRIMARIA REGULAR,PREESCOLAR FORMAL","3,2",2,PRIMARIA,Managua,Managua,6,59
COLEGIO BILINGUE MARIA INMACULADA CONCEPCIÓN,2766,12.14540000,-86.28430000,BANIC - COLON 1 AL LAGO ½ ABAJO EDIFICIO C.S.T..,"SECUNDARIA REGULAR,PRIMARIA REGULAR","5,3","3,2","SECUNDARIA,PRIMARIA",Managua,Managua,6,59
CENTRO EDUCATIVO MACEDONIA,2767,12.13230000,-86.29610000,GASOLINERA ESSO 3½ CUADRA ABAJO.,"SECUNDARIA REGULAR,PREESCOLAR FORMAL,PRIMARIA REGULAR","5,2,3","3,2","SECUNDARIA,PRIMARIA",Managua,Managua,6,59
AMERICAN STUDY CENTER,2768,12.13910000,-86.27690000,DE LA MANSION TEODOLINDA 3 ½ CUADRA AL SUR.,"PREESCOLAR FORMAL,SECUNDARIA REGULAR,PRIMARIA REGULAR","2,5,3","3,2","SECUNDARIA,PRIMARIA",Managua,Managua,6,59
CENTRO ALTERNATIVO ESCUELA TALLER-ADC,2769,12.14300000,-86.26740000,DEL CINE AGUERRI 2 CUADRA ARRIBA ½ CUADRA AL LAGO.,"PRIMARIA REGULAR,PREESCOLAR FORMAL","3,2",2,PRIMARIA,Managua,Managua,6,59
ESCUELA PARROQUIAL MARIA INMACULADA,2770,12.13850000,-86.29060000,RACACHACA 1C. AL NORTE ½C. ARRIBA.,"PREESCOLAR FORMAL,SECUNDARIA REGULAR,PRIMARIA REGULAR","2,5,3","3,2","SECUNDARIA,PRIMARIA",Managua,Managua,6,59
JARDIN INFANTIL GASPARIN,2771,12.15530000,-86.30010000,CASA PELLAS3C. AL SUR 30 VRS ABAJO.,PREESCOLAR FORMAL,2,,,Managua,Managua,6,59
PREESCOLAR GLOBITOS,2772,12.15510000,-86.30930000,ZONA 2 POLICIA 5½ CUADRA AL OESTE Nº 17-22.,PREESCOLAR FORMAL,2,,,Managua,Managua,6,59
CENTRO ESCOLAR LA ESPERANZA,2773,12.13903100,-86.27004800,DE LA BASCULA 3C AL LAGO 2 ABAJO.,"PREESCOLAR COMUNITARIO,PRIMARIA REGULAR","1,3",2,PRIMARIA,Managua,Managua,6,59
CENTRO ESCOLAR PARROQUIAL REINA DE LA PAZ,2774,12.13610000,-86.30580000,DISTRIBUIDORA KATIN 2½ AL SUR.,"SECUNDARIA REGULAR,PRIMARIA REGULAR","5,3","3,2","SECUNDARIA,PRIMARIA",Managua,Managua,6,59
COLEGIO CRISTIANO CENTRO_EVANGELÍSTICO,2775,12.15150000,-86.28830000,MONTOYA 5C AL NORTE ½C AL OESTE.,"SECUNDARIA REGULAR,PREESCOLAR FORMAL,PRIMARIA REGULAR","5,2,3","3,2","SECUNDARIA,PRIMARIA",Managua,Managua,6,59
COLEGIO SAN AGUSTIN,2776,12.12740000,-86.29730000,BO. ALTAGRACIA MOLINO OFELIA ROCHA 20 VRS ABAJO.,"SECUNDARIA POR ENCUENTRO,PRIMARIA REGULAR,SECUNDARIA REGULAR","13,3,5","3,2,3","SECUNDARIA,PRIMARIA,SECUNDARIA",Managua,Managua,6,59
CENTRO EDUCATIVO EL ALBA,2777,12.15550000,-86.29250000,PUENTE LEÓN 1C ARRIBA 20VRS AL LAGO.,"PREESCOLAR FORMAL,SECUNDARIA REGULAR,PRIMARIA REGULAR","2,5,3","3,2","SECUNDARIA,PRIMARIA",Managua,Managua,6,59
EL REY SALOMÓN,2778,12.15170000,-86.26720000,HOTEL EL PUEBLO 1½ AL LAGO.,"SECUNDARIA REGULAR,PREESCOLAR FORMAL,PRIMARIA REGULAR","5,2,3","3,2","SECUNDARIA,PRIMARIA",Managua,Managua,6,59
CENTRO EDUCATIVO RAYITOS DE GLORIA,2779,12.14510000,-86.29870000,BANCO POPULAR MONSEÑOR LEZCANO 1C ABAJO.,"PRIMARIA REGULAR,PREESCOLAR FORMAL MULTINIVEL","3,11",2,PRIMARIA,Managua,Managua,6,59
CENTRO ESCOLAR ELEMENTAL HOSPITALET,2780,12.10785800,-86.29224700,C/S EDGAR LANG 7 C. ARRIBA.,"PREESCOLAR FORMAL MULTINIVEL,PRIMARIA REGULAR","11,3",2,PRIMARIA,Managua,Managua,6,59
CENTRO ESCOLAR ROBERTO VARGAS BATRES,2781,12.11377600,-86.29352100,BO. SAN JUDAS DE LA ESCUELA BAUTISTA BELEN 4 C. ARRIBA.,"PREESCOLAR FORMAL,PREESCOLAR FORMAL MULTINIVEL,PRIMARIA REGULAR","2,11,3",2,PRIMARIA,Managua,Managua,6,59
CENTRO ESCOLAR REPUBLICA DE CANADA,2782,12.13095700,-86.27793500,ANTIGUO HOSPITAL EL RETIRO 5 C. AL SUR.,"PRIMARIA REGULAR,PREESCOLAR COMUNITARIO","3,1",2,PRIMARIA,Managua,Managua,6,59
ESCUELA RAMAL LOS LADINOS,2783,12.10201200,-86.27887300,DEL COLEGIO AMERICANO 2 KMS AL SUR.,"PRIMARIA MULTIGRADO,PREESCOLAR FORMAL MULTINIVEL,PREESCOLAR COMUNITARIO MULTINIVEL","14,11,10",2,PRIMARIA,Managua,Managua,6,59
CENTRO ESCOLAR FELIX RUBEN GARCIA SARMIENTO,2784,12.09250600,-86.29151000,ENTRADA J.M. 4 KM AL SUR.,"PREESCOLAR FORMAL MULTINIVEL,SECUNDARIA REGULAR,PREESCOLAR FORMAL,Primaria Comunitaria JYA,PRIMARIA REGULAR","11,5,2,65,3","3,2,2","SECUNDARIA,PRIMARIA,PRIMARIA",Managua,Managua,6,59
CENTRO ESCOLAR SALOMON IBARRA MAYORGA,2785,12.14248400,-86.23651000,"CINE REX, 1C. ARRIBA Y ½ CUADRA AL LAGO COLONIA SALVADORITA.","PRIMARIA REGULAR,PREESCOLAR FORMAL MULTINIVEL,PRIMARIA EXTRAEDAD","3,11,4","2,2","PRIMARIA,PRIMARIA",Managua,Managua,6,59
CENTRO ESCOLAR LA PURISIMA DE TORREZ MOLINA,2786,12.09490000,-86.30740000,BO. CAMILO ORTEGA.,"PREESCOLAR FORMAL MULTINIVEL,SECUNDARIA REGULAR,PRIMARIA REGULAR","11,5,3","3,2","SECUNDARIA,PRIMARIA",Managua,Managua,6,59
CENTRO ESTUDIOS MADROÑO,2787,12.10018300,-86.29921800,3A. CALLE LOMA LINDA.,"PRIMARIA REGULAR,EBA,PREESCOLAR FORMAL,Primaria Comunitaria JYA","3,102,2,65","2,2","PRIMARIA,PRIMARIA",Managua,Managua,6,59
ESCUELA SAN MARTIN DE PORRES,2788,12.10330000,-86.32110000,KM 8½ C. SUR VALLE TICOMO.,"PRIMARIA REGULAR,PREESCOLAR FORMAL,SECUNDARIA REGULAR","3,2,5","2,3","PRIMARIA,SECUNDARIA",Managua,Managua,6,59
COLEGIO BAUTISTA BELEN,2789,12.12080000,-86.29610000,PARADA LOS COCO ½ ARRIBA.,"PREESCOLAR FORMAL,SECUNDARIA REGULAR,PRIMARIA REGULAR","2,5,3","3,2","SECUNDARIA,PRIMARIA",Managua,Managua,6,59
INSTITUTO NACIONAL MIGUEL DE CERVANTES SA,2790,12.12452800,-86.29628500,COL.INDEPENDENCIA CTRO.CEMERCIAL ZUMEN 1C SUR.,"SECUNDARIA POR ENCUENTRO,SECUNDARIA REGULAR,SECUNDARIA NOCTURNA","13,5,6","3,3,3","SECUNDARIA,SECUNDARIA,SECUNDARIA",Managua,Managua,6,59
INSTITUTO TECNICO LA INMACULADA,2791,12.09260000,-86.30150000,ENTRADA POCHOCUAPE 200 VRS AL SUR 75 VRS ARRIBA.,"SECUNDARIA REGULAR,PREESCOLAR FORMAL,ALFABETIZACION,PRIMARIA REGULAR","5,2,63,3","3,7,2","SECUNDARIA,ALFABETIZACION,PRIMARIA",Managua,Managua,6,59
COLEGIO PUBLICO DEL PODER CIUDADANO 1RO DE JUNIO,2792,12.13555100,-86.26363300,COLEGIO CRISTO REY 3 C. ABAJO 3 C. AL SUR.,"SECUNDARIA POR ENCUENTRO,PREESCOLAR FORMAL,SECUNDARIA REGULAR,PRIMARIA EXTRAEDAD,PRIMARIA REGULAR","13,2,5,4,3","3,3,2,2","SECUNDARIA,SECUNDARIA,PRIMARIA,PRIMARIA",Managua,Managua,6,59
CENTRO ESCOLAR PRINCIPE GUILLERMO DE LUXEMBURGO,2793,12.12200900,-86.29004300,PLAZA J.M 7 C. AL SUR 2 C. ARRIBA.,"PRIMARIA REGULAR,PREESCOLAR FORMAL MULTINIVEL,PREESCOLAR FORMAL","3,11,2",2,PRIMARIA,Managua,Managua,6,59
INSTITUTO PUBLICO RIGOBERTO LOPEZ PEREZ,2794,12.11829500,-86.27505300,CASIMIRO SOTELO ENEL CENTRAL 500 MTS AL S.,"SECUNDARIA POR ENCUENTRO,EBA,PREESCOLAR COMUNITARIO,ALFABETIZACION,PRIMARIA REGULAR,SECUNDARIA REGULAR,Primaria Comunitaria JYA,PREESCOLAR FORMAL","13,102,1,63,3,5,65,2","3,7,2,3,2","SECUNDARIA,ALFABETIZACION,PRIMARIA,SECUNDARIA,PRIMARIA",Managua,Managua,6,59
CENTRO ESCOLAR HISPANIDAD (CAMILO ORTEGA),2795,12.09662600,-86.30476700,BO. CAMILO ORTEGA MONUMENTO 1 ARRIBA.,"EBA,Primaria Comunitaria JYA,PREESCOLAR FORMAL,PRIMARIA REGULAR,PREESCOLAR COMUNITARIO","102,65,2,3,1","2,2","PRIMARIA,PRIMARIA",Managua,Managua,6,59
PABLO VI,2796,12.12021300,-86.29164700,DE LA PARADA DE LOS COCO 6 C. ARRIBA 1 C. AL SUR.,"PRIMARIA REGULAR,Primaria Comunitaria JYA,PREESCOLAR COMUNITARIO MULTINIVEL","3,65,10","2,2","PRIMARIA,PRIMARIA",Managua,Managua,6,59
COLEGIO GUARDABARRANCO,2797,12.10289800,-86.27361000,ESQUINA FIEL 3C. AL SUR Y ½ C. ARRIBA.,"PRIMARIA REGULAR,ALFABETIZACION,EBA,SECUNDARIA REGULAR,PREESCOLAR FORMAL,Primaria Comunitaria JYA","3,63,102,5,2,65","2,7,3,2","PRIMARIA,ALFABETIZACION,SECUNDARIA,PRIMARIA",Managua,Managua,6,59
COLEGIO REPUBLICA DE CUBA,2798,12.09720000,-86.30050000,FRENTE IGLESIA CATILICA GUADALUPE.,"PRIMARIA EXTRAEDAD,PREESCOLAR COMUNITARIO,SECUNDARIA REGULAR,PREESCOLAR FORMAL,Primaria Comunitaria JYA,EBA,PRIMARIA REGULAR","4,1,5,2,65,102,3","2,3,2,2","PRIMARIA,SECUNDARIA,PRIMARIA,PRIMARIA",Managua,Managua,6,59
CENTRO ESCOLAR REPUBLICA DE PANAMA,2799,12.11178100,-86.30199200,TELCOR SN JUDAS 2C NORTE 4C ABAJO.,"Primaria Comunitaria JYA,PREESCOLAR FORMAL,PRIMARIA REGULAR","65,2,3","2,2","PRIMARIA,PRIMARIA",Managua,Managua,6,59
ESCUELA MILAGROS PORTA,2800,12.08070500,-86.27735400,COMARCA LAS VIUDAS DE LA UNAN 6 KM AL SUR.,"PRIMARIA A DISTANCIA EN EL CAMPO,PREESCOLAR FORMAL,Primaria Comunitaria JYA,EBA,III CICLO,PRIMARIA REGULAR,SECUNDARIA REGULAR,PREESCOLAR FORMAL MULTINIVEL","56,2,65,102,107,3,5,11","2,2,2,3","PRIMARIA,PRIMARIA,PRIMARIA,SECUNDARIA",Managua,Managua,6,59
EL PILAR,2801,12.12333200,-86.29534400,PUENTE DEL SUMEN 2 C. AL SUR 1 C. ARRIBA.,"PRIMARIA REGULAR,PREESCOLAR FORMAL","3,2",2,PRIMARIA,Managua,Managua,6,59
CENTRO ESCOLAR ENMANUEL MONGALO,2802,12.04303200,-86.26850000,COLEGIO CETRO AMERICA 2 KM AL SUR.,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL","14,10",2,PRIMARIA,Managua,Managua,6,59
ESCUELA CRISTO OBRERO,2803,12.09720000,-86.29050000,DE LA PLAZA JULIO MARTINEZ 4 KM AL SUR.,"PREESCOLAR FORMAL,SECUNDARIA REGULAR,PRIMARIA REGULAR","2,5,3","3,2","SECUNDARIA,PRIMARIA",Managua,Managua,6,59
PREESCOLAR JEAN PIAGET,2804,12.11940000,-86.25310000,DISTRIBUIDORA VICKY 4C. AL NORTE ALTAMIRA.,PREESCOLAR FORMAL,2,,,Managua,Managua,6,59
CENTRO ESCOLAR REPUBLICA DE ITALIA,2805,12.12603700,-86.24974900,C.E.A MAXIMO JEREZ 3 C. AL SUR 2 C. ARRIBA.,"PREESCOLAR FORMAL MULTINIVEL,PREESCOLAR FORMAL,PRIMARIA REGULAR","11,2,3",2,PRIMARIA,Managua,Managua,6,59
CENTRO EDUCATIVO NICARAGUITA,2806,12.13210000,-86.25230000,BO. RIGUERO TALLER MODERNOS 2 C. AL SUR 1½ C. AL ESTE.,"SECUNDARIA REGULAR,PRIMARIA REGULAR,PREESCOLAR FORMAL","5,3,2","3,2","SECUNDARIA,PRIMARIA",Managua,Managua,6,59
ANTORCHA DIVINA,2807,12.12900000,-86.25150000,ZONA 6 IGLESIA ROCA ETERNA.,"PREESCOLAR FORMAL,PRIMARIA REGULAR","2,3",2,PRIMARIA,Managua,Managua,6,59
COLEGIO CRISTO REY,2808,12.13700000,-86.25940000,DE LA ROTANDA CRISTO REY 5C AL LAGO.,"SECUNDARIA REGULAR,PREESCOLAR FORMAL,PRIMARIA REGULAR","5,2,3","3,2","SECUNDARIA,PRIMARIA",Managua,Managua,6,59
HANZEL Y GRETHEL,2809,12.12190000,-86.29770000,ZUMEN 5 C. AL SUR.,PREESCOLAR FORMAL,2,,,Managua,Managua,6,59
COLEGIO HISPANO NICARAGUENSE,2810,12.09330000,-86.24220000,KM 8½ CARRETERA A MASAYA.,"SECUNDARIA REGULAR,PREESCOLAR FORMAL,PRIMARIA REGULAR","5,2,3","3,2","SECUNDARIA,PRIMARIA",Managua,Managua,6,59
COLEGIO 12 DE SEPTIEMBRE,2811,12.08763300,-86.27430800,UNAN 3 KMS AL SUR.,"PREESCOLAR FORMAL,PREESCOLAR FORMAL MULTINIVEL,SECUNDARIA REGULAR,PRIMARIA REGULAR","2,11,5,3","3,2","SECUNDARIA,PRIMARIA",Managua,Managua,6,59
COLEGIO CAMILO ZAPATA,2812,12.13189100,-86.26105000,FRENTE A BANCO SUR PLAZA EL SOL 200 VRS A RRIBA.,"PREESCOLAR COMUNITARIO,PRIMARIA EXTRAEDAD,PRIMARIA REGULAR,SECUNDARIA REGULAR,SECUNDARIA POR ENCUENTRO,PREESCOLAR FORMAL","1,4,3,5,13,2","2,2,3,3","PRIMARIA,PRIMARIA,SECUNDARIA,SECUNDARIA",Managua,Managua,6,59
COLEGIO CALASANZ,2813,12.08440000,-86.32040000,KILOMETRO 11½ CARRETERA SUR.,"SECUNDARIA REGULAR,PREESCOLAR FORMAL,PRIMARIA REGULAR","5,2,3","3,2","SECUNDARIA,PRIMARIA",Managua,Managua,6,59
COLEGIO PUREZA DE MARIA,2814,12.12120000,-86.20550000,IGLESIA MADRE DE DIOS 4C AL SUR 300 MTS ARRIBA.,"PRIMARIA REGULAR,PREESCOLAR FORMAL,SECUNDARIA REGULAR","3,2,5","2,3","PRIMARIA,SECUNDARIA",Managua,Managua,6,59
COLEGIO DE LA ANUNCIACION,2815,12.10760000,-86.26410000,ENITEL VILLA FONTANA 300 MT AL SUR.,"PREESCOLAR FORMAL,SECUNDARIA REGULAR,PRIMARIA REGULAR","2,5,3","3,2","SECUNDARIA,PRIMARIA",Managua,Managua,6,59
COLEGIO CENTRO AMERICA,2816,12.09880000,-86.26590000,SUR DE VILLA FONTANA.,"PREESCOLAR FORMAL,SECUNDARIA REGULAR,PRIMARIA REGULAR","2,5,3","3,2","SECUNDARIA,PRIMARIA",Managua,Managua,6,59
INSTITUTO PEDAGOGICO LA SALLE,2817,12.11040000,-86.26730000,TELCOR VILLA FONTANA ½ C. ABAJO.,"SECUNDARIA REGULAR,PREESCOLAR FORMAL,PRIMARIA REGULAR","5,2,3","3,2","SECUNDARIA,PRIMARIA",Managua,Managua,6,59
COLEGIO TERESIANO,2818,12.11640000,-86.25970000,KILOMETRO 5 CARRETERA A MASAYA.,"PREESCOLAR FORMAL,SECUNDARIA REGULAR,PRIMARIA REGULAR","2,5,3","3,2","SECUNDARIA,PRIMARIA",Managua,Managua,6,59
CENTRO EDUCATIVO BENJAMIN ZELEDON,2819,12.12978200,-86.29002900,PLAZA JULIO MARTINEZ 2 C. ABAJO 3 C. AL LAGO.,"PRIMARIA EXTRAEDAD,PRIMARIA REGULAR,ALFABETIZACION,SECUNDARIA REGULAR,PREESCOLAR FORMAL,Primaria Comunitaria JYA,SECUNDARIA POR ENCUENTRO,EBA","4,3,63,5,2,65,13,102","2,2,7,3,2,3","PRIMARIA,PRIMARIA,ALFABETIZACION,SECUNDARIA,PRIMARIA,SECUNDARIA",Managua,Managua,6,59
ESCUELA PARROQUIAL SAN JUDAS TADEO,2820,12.11570000,-86.29740000,CEIBO 1½ C. ABAJO.,"SECUNDARIA REGULAR,PRIMARIA REGULAR","5,3","3,2","SECUNDARIA,PRIMARIA",Managua,Managua,6,59
COLEGIO CLEMENTINA CABEZAS,2821,12.11041700,-86.29680000,DETAS DE ENNEL SAN JUDAS.,"PRIMARIA ACELERADA(CEDA),PRIMARIA EXTRAEDAD,SECUNDARIA REGULAR,PREESCOLAR FORMAL,PRIMARIA REGULAR,PREESCOLAR FORMAL MULTINIVEL","12,4,5,2,3,11","6,2,3,2","CEDA,PRIMARIA,SECUNDARIA,PRIMARIA",Managua,Managua,6,59
CENTRO ESCOLAR PABLO ANTONIO CUADRA,2822,12.14720700,-86.21601000,"KILOMETRO 6 CARRETERA NORTE, DANCING 2C. AL SUR, 3 C. AL ESTE.","PRIMARIA REGULAR,PREESCOLAR FORMAL","3,2",2,PRIMARIA,Managua,Managua,6,59
SAN ISIDRO DE BOLAS,2823,12.06720100,-86.28453900,PLAZA J.M 7 KMZ AL SUR.,"PREESCOLAR FORMAL,PRIMARIA REGULAR","2,3",2,PRIMARIA,Managua,Managua,6,59
COLEGIO CAMINOS,2824,12.07900000,-86.26680000,COLONIA CENTROAMERICA 2 KM AL SUR.,"SECUNDARIA REGULAR,PRIMARIA REGULAR","5,3","3,2","SECUNDARIA,PRIMARIA",Managua,Managua,6,59
FE Y ESPERANZA,2825,12.08340000,-86.29930000,COM.POCHOCUAPE DE LOMA LINDA 3KM SUR.,"PREESCOLAR COMUNITARIO,PRIMARIA REGULAR","1,3",2,PRIMARIA,Managua,Managua,6,59
CENTRO ESCOLAR MIGUEL LARREYNAGA,2826,12.08557000,-86.30097300,C/SALUD 100 V.S AL ESTE.,"PRIMARIA REGULAR,SECUNDARIA EN EL CAMPO,PREESCOLAR FORMAL MULTINIVEL,SECUNDARIA REGULAR,Primaria Comunitaria JYA","3,30,11,5,65","2,3,3,2","PRIMARIA,SECUNDARIA,SECUNDARIA,PRIMARIA",Managua,Managua,6,59
CENTRO ESCOLAR PRIMERA IGLESIA DE CRISTO,2827,12.09740000,-86.30250000,BO. SIERRA MAESTRA DE LA SURTIDORA 1C. ABAJO 125 VRS AL SUR.,"PREESCOLAR FORMAL,SECUNDARIA REGULAR,PRIMARIA REGULAR","2,5,3","3,2","SECUNDARIA,PRIMARIA",Managua,Managua,6,59
COLEGIO LATINOAMERICANO DEL EJERCITO DE NICARAGUA COMANDANTE HUGO RAFAEL CHAVEZ FRIAS,2828,12.11190000,-86.25980000,DE LA LOTERIA 150 VRS ABAJO 75 VRS SUR.,"SECUNDARIA POR ENCUENTRO,SECUNDARIA REGULAR,PREESCOLAR FORMAL,PRIMARIA REGULAR","13,5,2,3","3,3,2","SECUNDARIA,SECUNDARIA,PRIMARIA",Managua,Managua,6,59
LICEO CRISTIANO BETHESDA,2829,12.12170000,-86.30430000,PARADA DE LOSJUZGADOS 7 C AL SUR.,"PREESCOLAR FORMAL,PRIMARIA REGULAR","2,3",2,PRIMARIA,Managua,Managua,6,59
COLEGIO CRISTIANO RESTAURACION,2830,12.10600000,-86.29790000,MERCADITO 3½ C AL SUR.,"SECUNDARIA POR ENCUENTRO,SECUNDARIA REGULAR,PRIMARIA REGULAR,PREESCOLAR FORMAL MULTINIVEL","13,5,3,11","3,3,2","SECUNDARIA,SECUNDARIA,PRIMARIA",Managua,Managua,6,59
CENTRO ESCOLAR NUESTRA SEÑORA DE LA PAZ,2831,12.12701600,-86.28450300,DE LOS SEMAFOROS ACN ½ LAGO.,"PREESCOLAR FORMAL,PRIMARIA REGULAR","2,3",2,PRIMARIA,Managua,Managua,6,59
CENTRO ESCOLAR LOS POLLITOS,2832,12.11952100,-86.27271300,DEL SEMAFORO 3C AL SUR 1C ARRIBA 1C SUR.,"PRIMARIA REGULAR,PREESCOLAR COMUNITARIO","3,1",2,PRIMARIA,Managua,Managua,6,59
CENTRO ESCOLAR 12 DE SEPTIEMBRE,2833,12.11083000,-86.28851800,SAN JUDAS LABORATORIOS UNIPHAR 2 C. AL SUR Y 3 A..,"PRIMARIA REGULAR,PREESCOLAR COMUNITARIO","3,1",2,PRIMARIA,Managua,Managua,6,59
CENTRO ESCOLAR RODOLFO RODRIGUEZ ALVARADO,2834,12.10670000,-86.29750000,CTRO.SLUD EDGAR LANG 1C ARRIBA 1C SUR.,"SECUNDARIA REGULAR,SECUNDARIA POR ENCUENTRO,PRIMARIA REGULAR","5,13,3","3,3,2","SECUNDARIA,SECUNDARIA,PRIMARIA",Managua,Managua,6,59
