department,municipality,dep_id,mun_id,Nombre,Direccion,Latitud,Longitud,Modalidades
Estelí,San Juan de Limay,3,24,CENTRO ESCOLAR EL CHILAMATAL,RIO ABAJO 4 KM AL OESTE DE LIMAY.,13.18140000,-86.62068000,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Estelí,San Juan de Limay,3,24,CENTRO ESCOLAR MIGUEL LARREYNAGA,DE LA CABECERA MUNICIPAL 8 KM AL OESTE.,13.16279200,-86.66193000,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Estelí,San Juan de Limay,3,24,CENTRO ESCOLAR RAFAELA HERRERA,15 KM AL OESTE DE LIMAY.,13.18699500,-86.69274800,"PRIMARIA MULTIGRADO, SECUNDARIA POR ENCUENTRO, PREESCOLAR COMUNITARIO MULTINIVEL"
Estelí,San Juan de Limay,3,24,CENTRO ESCOLAR LA NARANJA,LA NARANJA 5KM AL OESTE DE LIMAY.,13.16296400,-86.65288600,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Estelí,San Juan de Limay,3,24,CENTRO ESCOLAR EL SACUANJOCHE,21 KM AL OESTE.,13.18584900,-86.73130100,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Estelí,San Juan de Limay,3,24,LOS TABLONES,20 KM AL OESTE.,13.16039500,-86.72532500,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Estelí,San Juan de Limay,3,24,CENTRO ESCOLAR EL PORVENIR,17 KM AL NOROESTE.,13.24922400,-86.51764100,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Estelí,San Juan de Limay,3,24,CENTRO ESCOLAR AGUA FRIA,15 KM AL SURESTE.,13.12450000,-86.66890000,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Estelí,San Juan de Limay,3,24,CENTRO ESCOLAR LAS CAÑAS,7 KM AL SUR OESTE.,13.13699300,-86.63732300,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Estelí,San Juan de Limay,3,24,EL GUAYLO (EL GUAYABO),12 KM AL SUR.,13.11817900,-86.66015400,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL, SECUNDARIA EN EL CAMPO"
Estelí,San Juan de Limay,3,24,SAN LORENZO,SAN LORENZO 5 KM AL SUR LIMAY.,13.13840000,-86.62040000,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Estelí,San Juan de Limay,3,24,CENTRO ESCOLAR LA FLOR,8 KM AL SUR OESTE LIMAY.,13.12550000,-86.58620000,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Estelí,San Juan de Limay,3,24,CENTRO ESCOLAR RUBEN DARIO,5 KM AL SUR.,13.12772000,-86.59385900,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Estelí,San Juan de Limay,3,24,CENTRO ESCOLAR MARTHA DOLORES ALVAREZ,3 KM AL SUR OESTE DE LIMAY.,13.15940000,-86.59270000,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Estelí,San Juan de Limay,3,24,CENTRO ESCOLAR EL GUANACASTON,23 KM AL OESTE.,13.15102600,-86.71799000,"SECUNDARIA EN EL CAMPO, PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Estelí,San Juan de Limay,3,24,CENTRO ESCOLAR RUBEN DARIO,11 KM AL NOROESTE.,13.23054700,-86.55061500,"SECUNDARIA EN EL CAMPO, PREESCOLAR FORMAL MULTINIVEL, PRIMARIA MULTIGRADO"
Estelí,San Juan de Limay,3,24,CENTRO ESCOLAR LOS MILAGROS COMAYAGUA,20 KM AL NOROESTE.,13.25725500,-86.52562200,PRIMARIA MULTIGRADO
Estelí,San Juan de Limay,3,24,CENTRO ESCOLAR FRANCISCO CALDERON,9 KM AL NOROESTE DE LIMAY.,13.24588800,-86.57238000,"PRIMARIA REGULAR, PREESCOLAR COMUNITARIO MULTINIVEL, SECUNDARIA EN EL CAMPO, PREESCOLAR FORMAL MULTINIVEL, PRIMARIA MULTIGRADO"
Estelí,San Juan de Limay,3,24,CENTRO ESCOLAR ENMANUEL MONGALO,13 KM AL NOROESTE DE LIMAY.,13.27940000,-86.56380000,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Estelí,San Juan de Limay,3,24,CENTRO ESCOLAR SAN ANTONIO DE PLATANARES,PLATANARES 12 KM SALIDA A ESTELI.,13.20245100,-86.54357000,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Estelí,San Juan de Limay,3,24,DENIS GUEVARA,14 KM AL ESTE DE LIMAY.,13.18788200,-86.50000800,"PREESCOLAR COMUNITARIO, PRIMARIA MULTIGRADO"
Estelí,San Juan de Limay,3,24,CENTRO ESCOLAR MIXTA MATEARES,LIMAY 5 KM AL NORTE.,13.20530000,-86.58530000,"PRIMARIA REGULAR, PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Estelí,San Juan de Limay,3,24,CENTRO ESCOLAR LA GRECIA,LA GRECIA 5 KM AL ESTE.,13.18170000,-86.57080000,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Estelí,San Juan de Limay,3,24,EL NARANJO,19 KM AL OESTE DE LIMAY.,13.16156300,-86.48948800,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Estelí,San Juan de Limay,3,24,ALCIDES OSORIO (DIVINO NIÑO),FRENTE AL COMEDOR LOS CONEJITOS.,13.17616700,-86.60820100,"PREESCOLAR FORMAL MULTINIVEL, PREESCOLAR FORMAL"
Estelí,San Juan de Limay,3,24,LOS COLORADOS,LOS COLORADOS 8 KM AL OESTE.,13.14740700,-86.66053100,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Estelí,San Juan de Limay,3,24,SAN MATEO,13 KM AL ESTE.,13.14501300,-86.53598900,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Estelí,San Juan de Limay,3,24,EL REGEN,10 KM AL ESTE.,13.16068800,-86.51699700,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Estelí,San Juan de Limay,3,24,CENTRO ESCOLAR COLOCONDO,20 KM AL NOROESTE.,13.22716000,-86.49729000,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Estelí,San Juan de Limay,3,24,SANTA PANCHA,21 KM AL NORTE.,13.26065400,-86.50022300,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Estelí,San Juan de Limay,3,24,LA DANTA,10 KM AL SUR DE LIMAY.,13.13620000,-86.57150000,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Estelí,San Juan de Limay,3,24,EL OJOCHITO,24 KM AL OESTE.,13.13539100,-86.71000800,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Estelí,San Juan de Limay,3,24,EL JOCOTE RENCO,5 KMS AL ESTE.,13.17559600,-86.58627100,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Estelí,San Juan de Limay,3,24,PORCILA,PORCILO.,13.18256700,-86.55469900,"PRIMARIA REGULAR, PRIMARIA MULTIGRADO, PREESCOLAR FORMAL MULTINIVEL"
Estelí,San Juan de Limay,3,24,EL OJOCHAL,19 KM AL SUROESTE DEL MUNICIPIO.,13.11744900,-86.69248000,PRIMARIA MULTIGRADO
Estelí,San Juan de Limay,3,24,ESCUELA LAS BRISAS,12 KMS AL ESTE DE LIMAY.,13.18238200,-86.55469100,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Estelí,San Juan de Limay,3,24,LA FRATERNIDAD,CARRETERA A LIMAY 32 KM AL OESTE  7KM AL NORTE.,13.26370600,-86.50714900,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Estelí,San Juan de Limay,3,24,LOMA ATRAVEZADA,15 KM NORESTE DE LIMAY.,13.23380100,-86.52912500,PRIMARIA MULTIGRADO
Estelí,San Juan de Limay,3,24,EL OJOCHAL NO2,20 KM AL SURESTE DE LIMMAY.,13.17110000,-86.53590000,PRIMARIA MULTIGRADO
Estelí,San Juan de Limay,3,24,EL TERRERO #2,14KM AL NORTE DEL MUNICIPIO LIMAY.,13.15421000,-86.54552000,PRIMARIA MULTIGRADO
Estelí,San Juan de Limay,3,24,AMIGUITOS DE JESUS,AMIGUITOS DE JESUS.,13.16755000,-86.61241000,PREESCOLAR FORMAL
Estelí,San Juan de Limay,3,24,CENTRO ESCOLAR AUGUSTO CESAR SANDINO,27 KM AL OESTE- LIMAY.,13.14133400,-86.72733200,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Estelí,San Juan de Limay,3,24,ESCUELA SILVIO BRAVO GALEANO,15 KM AL SURESTE - LIMAY.,13.15937000,-86.73915200,PRIMARIA MULTIGRADO
Estelí,San Juan de Limay,3,24,LOS CHAPETONES,15 KM. AK NORESTE.,13.17325900,-86.70678400,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Estelí,San Juan de Limay,3,24,CENTRO ESCOLAR SAN LUIS,CARRETERA A LIMAY 25 KM AL NOROESTE.,13.25492300,-86.47760900,"PRIMARIA MULTIGRADO, PRIMARIA REGULAR, PREESCOLAR COMUNITARIO MULTINIVEL, SECUNDARIA POR ENCUENTRO"
Estelí,San Nicolás,3,27,CENTRO ESCOLAR PABLO ANTONIO CUADRA,LA MONTAÑITA DEL KM 133 CARRET. NORTE 10 KM AL OESTE.,12.96680600,-86.31094900,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Estelí,San Nicolás,3,27,CENTRO ESCOLAR JOSE DOLORES ESTRADA,SEDE MUNICIPAL 20 KM AL SUR OESTE.,12.91149800,-86.28406600,PRIMARIA MULTIGRADO
Estelí,San Nicolás,3,27,CENTRO ESCOLAR BENITO JUAREZ,SEDE MUNICIPAL 20KM AL SUR OESTE.,12.91422500,-86.29246700,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Estelí,San Nicolás,3,27,SAN JOSE DE LA LAGUNA,25 KM AL SUR OESTE CARRETERA A SAN NICOLAS.,12.96350000,-86.34080000,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Estelí,San Nicolás,3,27,POTRERILLOS DE LA LAGUNA,22 KM CARRETERA A SAN NICOLAS.,12.95700300,-86.31901400,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO"
Estelí,San Nicolás,3,27,CENTRO ESCOLAR FLOR DE SACUANJOCHE,ENTRADA A SAN NICOLAS.,12.93364800,-86.34257200,PRIMARIA REGULAR
Estelí,San Nicolás,3,27,ALEXIS ARGUELLO (CENTRO ESCOLAR LA SIRENA),DE SAN NICOLAS 8 KM AL NORTE.,12.95592200,-86.36903600,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Estelí,San Nicolás,3,27,CENTRO ESCOLAR MIGUEL RAMIREZ GOYENA (ALEJAN. DAVILA),DE SAN NICOLAS 12 KM AL OESTE.,12.94025200,-86.40227100,PRIMARIA MULTIGRADO
Estelí,San Nicolás,3,27,CRO. HERMAN CASTILLO,25 KM AL OESTE DE SAN NICOLAS.,12.93980000,-86.43150000,PRIMARIA MULTIGRADO
Estelí,San Nicolás,3,27,LIC. CAROLINA CAMAS ARAUZ,DE LA CASA DE JUSTICIA ½ C AL SUR.,12.93255800,-86.34240900,"SECUNDARIA REGULAR, SECUNDARIA POR ENCUENTRO"
Estelí,San Nicolás,3,27,CENTRO ESCOLAR FE Y ALEGRIA,16 KM  AL NOR OESTE DE SAN NICOLAS.,12.95940000,-86.41070000,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Estelí,San Nicolás,3,27,CENTRO ESCOLAR SALOMON IBARRA MAYORGA,DEL MUNICIPIO DE SAN NICOLAS 12 KM AL ESTE.,12.93660000,-86.37930000,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Estelí,San Nicolás,3,27,CENTRO ESCOLAR PATRIA MIA,AL SUR OESTE DE SAN NICOLAS 18 KM.,12.90144300,-86.39102400,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Estelí,San Nicolás,3,27,SANTA CLARA,8  KM AL SUR OESTE DE SAN NICOLAS.,12.88089500,-86.35500500,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Estelí,San Nicolás,3,27,EL REDENTOR (LAS JAVILLAS ABAJO),SAN NICOLAS 15 KM AL SUR OESTE.,12.88165000,-86.37942700,PRIMARIA MULTIGRADO
Estelí,San Nicolás,3,27,CENTRO ESCOLAR CAMILO ZAPATA #1,DE SAN NICOLAS 12 KM AL SUR.,12.87393400,-86.34227800,PRIMARIA MULTIGRADO
Estelí,San Nicolás,3,27,CENTRO ESCOLAR VICTORIA RAYO,13 KM AL SUR ESTE DE SAN NICOLAS.,12.89960000,-86.31410000,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Estelí,San Nicolás,3,27,JOSEFA BRAVO TORREZ,DE SAN NICOLAS 5 KM AL SUR ESTE.,12.91490000,-86.32230000,PRIMARIA MULTIGRADO
Estelí,San Nicolás,3,27,CENTRO ESCOLAR DR. RENE SCHICK GUTIERREZ,19 KM AL SUR OESTE DE SAN NICOLAS.,12.88146000,-86.29427000,PRIMARIA MULTIGRADO
Estelí,San Nicolás,3,27,CENTRO ESCOLAR UNION CENTROAMERICANA,DEL MUNICIPIO DE SAN NICOLAS 12 KM AL SUR OESTE.,12.90990000,-86.31250000,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Estelí,San Nicolás,3,27,CENTRO ESCOLAR NACIONES UNIDAS,DE SAN NICOLAS 4 KM AL ESTE.,12.93672200,-86.33372700,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Estelí,San Nicolás,3,27,CENTRO ESCOLAR LA LIBERTAD,8 KM AL NORESTE DE SAN NICOLAS.,12.96957200,-86.34579000,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Estelí,San Nicolás,3,27,CENTRO ESCOLAR EL PARAISO,DE SAN NICOLAS 12 KM AL ESTE.,12.96996300,-86.37765300,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Estelí,San Nicolás,3,27,CENTRO ESCOLAR FRATERNIDAD,SAN NICOLAS 12 KM AL SUR OESTE.,12.89867700,-86.37229800,"SECUNDARIA EN EL CAMPO, PRIMARIA MULTIGRADO"
Estelí,San Nicolás,3,27,CENTRO ESCOLAR EL GUARDABARRANCO,DE SAN NICOLAS 15 KM AL SUR ESTE.,12.89811000,-86.29089000,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Estelí,San Nicolás,3,27,AZUL Y BLANCO (MARVIN FERRUFINO),ENTRADA A SAN NICOLAS.,12.93186700,-86.34667500,PREESCOLAR FORMAL MULTINIVEL
Estelí,San Nicolás,3,27,CENTRO ESCOLAR MADRE TERESA DE CALCUTA,EL OCOTILLO 23 KM AL OESTE.,12.90636100,-86.42051500,PRIMARIA MULTIGRADO
Estelí,San Nicolás,3,27,CENTRO ESCOLAR JOSE DE LA CRUZ MENA,5 KM AL SUR DE SAN NICOLAS.,12.91207500,-86.34063300,PRIMARIA MULTIGRADO
Estelí,San Nicolás,3,27,JUAN PABLO SEGUNDO,18 KM AL NOR ESTE SAN NICOLAS.,12.96970000,-86.41020000,PRIMARIA MULTIGRADO
Estelí,San Nicolás,3,27,ARQUITECTO LORENZO GUERRERO,15 KM AL NORESTE SAN NICOLAS.,12.91462800,-86.40480300,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL, SECUNDARIA EN EL CAMPO"
Estelí,San Nicolás,3,27,CENTRO ESCOLAR AUGUSTO NICOLAS CALDERON SANDINO,ENTRADA EL BARRO 10 KMS AL SUR DE S/N.,12.92786500,-86.34160000,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Estelí,San Nicolás,3,27,CENTRO ESCOLAR COMANDANTE TOMAS BORGES MARTINEZ,DE SAN NICOLAS 7KM AL SURESTE.,12.90990000,-86.31250000,PRIMARIA MULTIGRADO
Estelí,San Nicolás,3,27,CENTRO ESCOLAR LAS CORREDERAS,DE SAN ISIDRO 15½ KM AL SUR OESTE.,12.90620000,-86.28220000,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Granada,Diriá,9,84,HENRY ANTONIO AGUIRRE OCAMPO,DE LA PAZ CARAZO 6 KM AL ESTE.,11.81709879,-86.07637740,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Granada,Diriá,9,84,ESCUELA NIÑOS JESUS,KM 44 CARRETERA CATARINA GUANACASTE.,11.88441800,-86.05709400,"PREESCOLAR FORMAL, PRIMARIA REGULAR"
Granada,Diriá,9,84,CENTRO ESCOLAR ANNE FRANK,DEL CEMENTERIO DE DIRIOMO 2½ KM AL OESTE.,11.86260000,-86.07080000,"SECUNDARIA REGULAR, PREESCOLAR FORMAL, PRIMARIA REGULAR"
Granada,Diriá,9,84,ESCUELA ARROYO #2,COMARCA EL ARROYO.,11.83019400,-86.07836600,"PRIMARIA REGULAR, PRIMARIA MULTIGRADO, PREESCOLAR FORMAL MULTINIVEL"
Granada,Diriá,9,84,CENTRO ESCOLAR MONSEÑOR ABEL RUIZ C.,FRENTE A LOS POZOS DE INAA.,11.88935000,-86.05693000,"PREESCOLAR COMUNITARIO, PRIMARIA REGULAR, PREESCOLAR FORMAL, PREESCOLAR FORMAL MULTINIVEL"
Granada,Diriá,9,84,INSTITUTO NAC. DIRIANGEN ( MARIO NARVAEZ MUÑOZ),PARQUE DE DIRIA 5C AL ESTE 1C. AL NORTE.,11.88750000,-86.05250000,SECUNDARIA REGULAR
Granada,Diriá,9,84,CENTRO ESCOLAR RUBEN DARIO NO. 3,COMARCA LOS JIRONES.,11.85237300,-86.08005600,"PRIMARIA MULTIGRADO, PREESCOLAR FORMAL MULTINIVEL, PRIMARIA REGULAR, PREESCOLAR COMUNITARIO"
Granada,Diriá,9,84,ESCUELA NICARAO,"LA ZOPILOTA DEL CEMENTERIO 400 MTS AL S, 5KM AL OESTE.",11.86070000,-86.07880000,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Granada,Diriá,9,84,EL ARROYO #1,DIRIA COMARCA PLAYAS VERDES.,11.82370000,-86.06340000,"PREESCOLAR COMUNITARIO, PRIMARIA MULTIGRADO, PRIMARIA REGULAR, SECUNDARIA REGULAR, PREESCOLAR FORMAL MULTINIVEL"
Granada,Diriomo,9,85,ESCUELA SANTA ELENA,DEL RESTAURANTE AGUACATE 4KM AL NORTE.,11.88450900,-86.03061100,"PREESCOLAR FORMAL MULTINIVEL, PRIMARIA REGULAR"
Granada,Diriomo,9,85,INSTITUTO NACIONAL MONSEÑOR RAFAEL ANGEL REYES,GASOLINERA PETRONIC 200 VARAS AL ESTE.,11.87706300,-86.04273200,"SECUNDARIA NOCTURNA, SECUNDARIA REGULAR, SECUNDARIA POR ENCUENTRO"
Granada,Diriomo,9,85,CENTRO DE EDUCACION PRIMARIA PUBLICO RUBEN DARIO,KM 48½ CARRETERA DIRIOMO GUANACASTE.,11.85796000,-86.02960100,"PRIMARIA REGULAR, PREESCOLAR FORMAL MULTINIVEL"
Granada,Diriomo,9,85,CENTRO DE EDUCACION PRIMARIA PUBLICO RAFAELA HERRERA,ALCALDIA MUNICIPAL 4C AL NORTE.,11.87785800,-86.05348400,"SECUNDARIA REGULAR, PREESCOLAR FORMAL, Primaria Comunitaria JYA, PRIM. MULTIGRADO EN EDUC. ESPECIAL, PRIMARIA REGULAR"
Granada,Diriomo,9,85,CENTRO ESCOLAR ENMANUEL MONGALO #2,DEL RASTRO MUNICIPAL 6 KM AL SUR.,11.83030000,-86.05810000,"III CICLO, PRIMARIA REGULAR, PREESCOLAR FORMAL MULTINIVEL, SECUNDARIA REGULAR"
Granada,Diriomo,9,85,ESCUELA VERACRUZ #1,DE LA CASA COMUNAL 200 MTS AL ESTE.,11.87396800,-86.02364800,"PREESCOLAR FORMAL MULTINIVEL, PRIMARIA MULTIGRADO"
Granada,Diriomo,9,85,CENTRO DE EDUCACION PRIMARIA PUBLICO BENITO JUAREZ,KM 56 CARRETERA GRANADA NANDAIME.,11.86395000,-86.00890000,"SECUNDARIA POR ENCUENTRO, PRIMARIA REGULAR, PREESCOLAR FORMAL, SECUNDARIA REGULAR"
Granada,Diriomo,9,85,CENTRO DE EDUCACION PRIMARIA PUBLICO LA CONCEPCION,DEL PUENTECITO 300 VRS AL OESTE.,11.86759800,-86.03161100,"PREESCOLAR FORMAL MULTINIVEL, PRIMARIA REGULAR"
Granada,Diriomo,9,85,ESCUELA VERACRUZ #2,INTERCASA 2KM AL NOR ESTE SOBRE CAMINO REAL.,11.87722300,-86.01706900,"III CICLO, PRIMARIA REGULAR, PREESCOLAR FORMAL MULTINIVEL"
Granada,Diriomo,9,85,CENTRO ESCOLAR SAN DIEGO #1,HACIENDA 200VRS AL NORTE.,11.84709400,-86.04297000,"PRIMARIA MULTIGRADO, PREESCOLAR FORMAL MULTINIVEL"
Granada,Diriomo,9,85,ESCUELA SAN IGNACIO DE LOYOLA,DEL EMPALME EL GUANACASTE 3KM AL SUR HACIA EL MOMBACHO.,11.83245200,-86.01427500,"PREESCOLAR FORMAL MULTINIVEL, PRIMARIA REGULAR"
Granada,Diriomo,9,85,CENTRO DE EDUCACION PRIMARIA PUBLICO CLUB DE LEONES,KM 58½ CARRETERA GRANADA NANDAIME.,11.84913600,-86.02401200,"PREESCOLAR FORMAL MULTINIVEL, PRIMARIA REGULAR"
Granada,Diriomo,9,85,ESCUELA LAS ESCOBAS,DEL PORTÓN ROJO 750 VRS AL SURESTE GRANADA-NANDAIME.,11.83541200,-86.02474700,"PRIMARIA MULTIGRADO, PREESCOLAR FORMAL MULTINIVEL"
Granada,Diriomo,9,85,CENTRO ESCOLAR SAN DIEGO #2,KM. 59 1/2 CARRETERA GRANADA-NANDAIME.,11.85204300,-86.03399200,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Granada,Diriomo,9,85,CENTRO ESCOLAR JOSE DOLORES ESTRADA,KM 59½ CARRETERA GRANADA NANDAIME.,11.84115800,-86.02911200,"PRIMARIA REGULAR, SECUNDARIA EN EL CAMPO, PREESCOLAR FORMAL MULTINIVEL"
Granada,Diriomo,9,85,CENTRO ESCOLAR SALOMON IBARRA MAYORGA,DEL TANQUE DE AGUA POTABLE 1½ KM AL SUR.,11.84571100,-86.05475600,"PRIMARIA REGULAR, PREESCOLAR FORMAL MULTINIVEL"
Granada,Diriomo,9,85,ESCUELA SECUNDARIA TECNICA EMPRENDORA,GASOLINERA PETRONIC 200MTS AL SUR 600MTS AL ESTE.,11.87528400,-86.04254300,SECUNDARIA REGULAR
Granada,Diriomo,9,85,"""GUILLERMO RONCALLY""",KM 60Y 1000 METROS HACIA ARRIBA.,11.82291700,-86.03125100,PRIMARIA MULTIGRADO
Granada,Diriomo,9,85,CENTRO ESCOLAR SOCORRO VELEZ,COMUNIDAD EL ARROYO CARRETERA A GRANADA.,11.79945000,-86.05199000,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Granada,Granada,9,83,COLEGIO EVI SANDINO CRUZ,KM 51 CARRETERA GRANADA - NANDAIME.,11.90506100,-85.99292400,"EBA, SECUNDARIA POR ENCUENTRO, Primaria Comunitaria JYA, ALFABETIZACION"
Granada,Granada,9,83,CENTRO ESCOLAR MARGARITA URBINA ORTIZ,DEL ASILO DE ANCIANO 2½ CUADRA AL OESTE.,11.93171700,-85.96035800,"PREESCOLAR COMUNITARIO, PRIMARIA REGULAR, PREESCOLAR FORMAL"
Granada,Granada,9,83,INSTITUTO NACIONAL DE ORIENTE,AVENENIDA FRANCISCO FRANCO.,11.94154500,-85.94824800,"SECUNDARIA NOCTURNA, SECUNDARIA REGULAR, SECUNDARIA POR ENCUENTRO"
Granada,Granada,9,83,CENTRO ESCOLAR PADRE MISIERE,FRENTE A LA CAPILLA DON BOSCO.,11.93718900,-85.95363600,"PRIMARIA REGULAR, PREESCOLAR FORMAL, Primaria Comunitaria JYA, EBA"
Granada,Granada,9,83,JUAN DIEGO,CARRETERA  A NANDAIME KM 55 ENTRADA AL TEPEYAC.,11.86929900,-85.98797600,"PRIMARIA REGULAR, PREESCOLAR FORMAL MULTINIVEL, SECUNDARIA REGULAR, PREESCOLAR COMUNITARIO MULTINIVEL, PREESCOLAR FORMAL"
Granada,Granada,9,83,CENTRO ESCOLAR MADRE TERESA DE CALCUTA,CARRETERA ASESE FRENTE A QUINTA ENA ( POSITEPE).,11.90761100,-85.94579000,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA REGULAR, PREESCOLAR FORMAL, PRIMARIA MULTIGRADO"
Granada,Granada,9,83,CENTRO ESCOLAR BERTHA GUTIERREZ,DONDE ERA LA FABRICA DE LA TEXLASA 2 1/2KM. AL SUR.,11.94515500,-86.00543000,"PRIMARIA REGULAR, PREESCOLAR FORMAL MULTINIVEL, PRIMARIA MULTIGRADO"
Granada,Granada,9,83,CENTRO ESCOLAR ENMANUEL MONGALO Y RUBIO,TEPALON MALACATOYA.,12.13600000,-85.80860000,"SECUNDARIA REGULAR, PRIMARIA MULTIGRADO, PRIMARIA REGULAR, PREESCOLAR COMUNITARIO MULTINIVEL, PREESCOLAR COMUNITARIO"
Granada,Granada,9,83,SANTA TERESA DE JESUS,A 20 KM DE GRANADA CARRETERA A MALACATOYA.,12.06100000,-85.90830000,"PRIMARIA REGULAR, PREESCOLAR FORMAL"
Granada,Granada,9,83,CENTRO ESCOLAR ESMERALDA CORREA,FRENTE HACIENDA EL REMPUJON.,12.20621800,-85.87130400,"PRIMARIA MULTIGRADO, PREESCOLAR FORMAL MULTINIVEL, PRIMARIA REGULAR"
Granada,Granada,9,83,SANTA ELISA,HACIENDA TALITA 1½ CUADRA AL OESTE.,12.12474100,-85.81239900,PRIMARIA MULTIGRADO
Granada,Granada,9,83,CENTRO ESCOLAR SARA MORA DE GUERRERO,AVENIDA FRANCISCO FRANCO CONTIGUO AL MECD.,11.94091300,-85.94776900,"PREESCOLAR COMUNITARIO MULTINIVEL, PREESCOLAR FORMAL MULTINIVEL, PRIMARIA REGULAR"
Granada,Granada,9,83,CENTRO ESCOLAR CARLOS A BRAVO,IGLESIA CATEDRAL 2½ AL LAGO.,11.93031900,-85.94923200,"PREESCOLAR FORMAL MULTINIVEL, PREESCOLAR FORMAL, PRIMARIA REGULAR, PREESCOLAR COMUNITARIO"
Granada,Granada,9,83,ESCUELA NACIONES UNIDAS,DEL TALLER SANTA MARTHA 3C AL OESTE.,11.93400000,-85.96710000,"PREESCOLAR COMUNITARIO, PREESCOLAR FORMAL, PRIMARIA REGULAR"
